code_mission,year,season,localite,date_pose,numero_ligne,date_releve,numero_releve,numero_piege,trap_type,latitude_piege,longitude_piege,code_resultat,abbrev_resultat,resultat,numero_terrain,commentaire,taxon_capture,numero_centre,date_dissection,observations,sexe,poids,demogroup,longueur_tete_corps,longueur_queue,testicules,testicules_longueur,vesicule_seminale_taille,vulve_ouverte,lactation,cicatrices_placentaires_presentes,gestation,uterus,taxon_mamm,identification_method,category,type,treatment,hedgerow,broadleaved_class,length,bl_buff100,pine_height_mean,open_width,T_moy,T_max,T_min,H_moy,H_max,H_min,herb_cover,shrub_cover,tree_cover,total_cover,tree_H,PCA_lines_local_axis1,PCA_lines_local_axis2,PCA_plant_species_axis1,PCA_plant_species_axis2,CA_plant_species_axis1,CA_plant_species_axis2,plant_richness,herbaceous,shrub,tree
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,3,INRA,44.6160355,-0.5592778,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,4,INRA,44.6160502,-0.5592046,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,5,INRA,44.6160785,-0.5591555,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,6,INRA,44.616109,-0.5591004,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,7,INRA,44.6161281,-0.5590993,1,capture,capture,NCHA100002,,Apodemus,NCHA100002,2023-06-01,"Fleas, 1 Tick",F,13.5,subadult,76,76,,,,-,-,-,-,-,Apodemus sylvaticus,metabarcoding - Illumina,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,8,INRA,44.6161723,-0.5590302,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,9,INRA,44.6162067,-0.5590244,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,10,INRA,44.61628,-0.5589476,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,11,INRA,44.6163023,-0.5588945,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,12,INRA,44.6163017,-0.5588571,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,13,INRA,44.6163467,-0.5588059,1,capture,capture,NCHA100004,mulot,Apodemus,NCHA100004,2023-06-01,Puces,M,23.8,adult,101,98,+,14,+,,,,,,Apodemus sylvaticus,metabarcoding - Illumina,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,14,INRA,44.6164077,-0.5587,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,15,INRA,44.6164724,-0.5586461,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,16,INRA,44.6164483,-0.5585385,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,17,INRA,44.6164404,-0.5584585,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,18,INRA,44.6164961,-0.5584284,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,19,INRA,44.61654,-0.5583398,1,capture,capture,NCHA100005,mulot,Apodemus,NCHA100005,2023-06-01,"Taenia on liver, 1 tick",M,19.4,adult,88,68,+,12,+,,,,,,Apodemus sylvaticus,metabarcoding - Illumina,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,20,INRA,44.6165244,-0.5582514,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-01,2,21,nasse,44.6159583,-0.5594224,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,1,INRA,44.6159719,-0.5593106,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,2,INRA,44.6159937,-0.5592962,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,3,INRA,44.6160355,-0.5592778,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,4,INRA,44.6160502,-0.5592046,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,5,INRA,44.6160785,-0.5591555,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,6,INRA,44.616109,-0.5591004,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,7,INRA,44.6161281,-0.5590993,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,8,INRA,44.6161723,-0.5590302,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,9,INRA,44.6162067,-0.5590244,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,10,INRA,44.61628,-0.5589476,2,FV,fermé vide,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,11,INRA,44.6163023,-0.5588945,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
Juin_2023,2023,Spring,FRA - BePrep - 1,2023-05-30,1,2023-06-02,3,12,INRA,44.6163017,-0.5588571,0,0,0,,,,,,,,,,,,,,,,,,,,,,hedgerows,NC_LB,NC,Yes,LB,103,0,13.45,18,19.08998635,26.19,12.59,81.34696009,96.70356303,57.84443697,24,20.6666666666667,49,93.6666666666667,1.44917553573076,0.479014543457263,0.180430595029283,3.74419663663445,3.7995551671044,-0.315100838813177,0.00321698152692969,20,15,8,6
